,issue,PS1,y_PS,y''_PS,ACC_AI_PS
deeplearning4j,"I've managed to build locally before (e.g 0.5 ), but now when trying to build 0.6.1-SNAPSHOT I'm getting an error I haven't seen before when building libnd4j /Users/danlin/git/dl4j-local/libnd4j/include/pairwise_util.h:15:10: fatal error: 'omp.h' file not found anything obvious that has changed since 0.5 ? right, sierra a bad thing?","The sentence """"""but now when trying to build 0.6.1-SNAPSHOT I'm getting an error I haven't seen before when building libnd4j /Users/danlin/git/dl4j-local/libnd4j/include/pairwise_util.h:15:10: fatal error: 'omp.h' file not found"""""" uses <pattern>VB(getting) an error</pattern> to indicate ... The answer is YES.",0,0,1
gitter,"I have my own gitter room. But I can't delete my room, maybe because leaving. How to fixed that? InternetUnexplorer: @arch-masteryes. I'm not owner anymore","The sentence """"""I can't delete my room, maybe because leaving."""""" uses <pattern>not VB(delete)</pattern> to indicate the program's malfunction or undesired behavior. The answer is YES.",0,0,1
ethereum,"Can someone please help me, i have transfer my ether from ethexindia wallet to ethereum wallet and its almost 3 days and i did't get ether in my ethereum wallet I have not received my ethereum in my ethereum wallet since 4 days and i have mail regarding to ether support, but there is no reponse till now. Anyone can help thanks for reply dear, but i am surprised no one i replying here i have dropped a message yesterday also, but no reply but still i am expecting :) ierosvin: sorry bro i don't have any idea on it lukas-berlin: My transection is shown in the but my amount not credited in the ethereum walet and yes syns is going on (size of the sync : 9800000)","The sentence """"""i have transfer my ether from ethexindia wallet to ethereum wallet and its almost 3 days and i did't get ether in my ethereum wallet"""""" uses <pattern>not VB(get)</pattern> to indicate the user has not received their ether in their ethereum wallet. The answer is YES.
 
 The sentence """"""I have not received my ethereum in my ethereum wallet since 4 days and i have mail regarding to ether support, but there is no reponse till now."""""" uses <pattern>not VB(received)</pattern> to indicate the user has not received their ethereum in their wallet. The answer is YES.
 
 The sentence """"""My transection is shown in the but my amount not credited in the ethereum walet and yes syns is going on (size of the sync : 9800000)"""""" uses <pattern>not VB(credited)</pattern> to indicate the user's amount has not been credited in their ethereum wallet. The answer is YES.",0,0,1
ethereum,"Hi, can you help me? 23 hours ago I sent 17.47 ETH and still does not reach my wallet, .. is it normal to be delayed so much?","The sentence """"""23 hours ago I sent 17.47 ETH and still does not reach my wallet"""""" uses <pattern>does not VB(reach) my Noun(wallet)</pattern> to indicate a delay in the transaction. The answer is YES.",0,0,1
appium,Anyone come across this issue? I'm trying to find a workaround but nothing seems to be working...debug] [MJSONWP] Matched JSONWP error code 10 to StaleElementReferenceError alexhidalgo: : This might help? -,No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
typescript,"static members cannot access class type parameters can anyone explain why this is? i'm working around it by making them instance members, but it makes for a lot of unnecessary code simplest example:``` oops ?",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
appium,"can any one help in handling month picker date and year picker are working demo.driver.findElementsByClassName(""XCUIElementTypePickerWheel"").get(0).sendKeys(""1993"");",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
appium,"Cool Guys scroll on UICollectionView isn't working, any suggestion to make it work?","The sentence """"""Cool Guys scroll on UICollectionView isn't working, any suggestion to make it work?"""""" uses <pattern>not VB(working)</pattern> to indicate the program's malfunction or undesired behavior. The answer is YES.",0,0,1
nodejs,"hello i have never worked on a production site i am hosting my nodejs server on a google's compute engine and for some reason it keeps going down, i check the logs and there is no error another-guy: i am manually logging eg. db errors, variables where its convenient to me reesmanp: i think is the reason because i can see the aborted connection errors in my cloud sql logs","The sentence """"""for some reason it keeps going down"""""" uses <pattern>VB(keeps) going down</pattern> to indicate the program's malfunction or undesired behavior. 
 
 The sentence """"""i can see the aborted connection errors in my cloud sql logs"""""" uses <pattern>VB(can see) the aborted connection errors</pattern> to indicate the program's malfunction or undesired behavior. 
 
 The answer is YES.",0,0,1
ethereum,"Hello Ethereum pro's. I still reading up on ethereum trying to grasp as much as I can. As ethereum is opensource anyone could setup their own blockchain, correct? Then this one could be public or privat depending on what you want with it. So in a couple of years it could be a bunch of public blockchains available. If I then want to do some mining the choice of blockchain to mine for would be the one with the most transactions and fewest miners would be the best choice? Does this even make sense? My question I mean.",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
ethereum,Hi all - I've been running Mist / geth on MacOS and for last few days my node sync never completes. My issue is same as this: - there are several threads mentioning this but I haven't seen any solutions out there. I'm using Mist 0.9.0 and geth 1.6.6 - has anyone solved this?,"The sentence """"""I've been running Mist / geth on MacOS and for last few days my node sync never completes."""""" uses <pattern>VB(sync) never VB(completes)</pattern> to indicate the node synchronization process is not finishing. The answer is YES.",0,0,1
ethereum,i cannot transfer eth status always fail currently..the network ok or not ? cannot transfer from ledger s network reject any idea,"The sentence """"""i cannot transfer eth status always fail currently..the network ok or not ? cannot transfer from ledger s network reject any idea"""""" uses <pattern>not VB(transfer)</pattern> and <pattern>VB(reject) any idea</pattern> to indicate the inability to transfer ETH and the network rejecting the transfer. The answer is YES.",0,0,1
